 zone T = "Var            1 : Implicit",
 0.00000E+00  0.37717E+01
-0.10000E+00  0.37739E+01
-0.20000E+00  0.38138E+01
-0.30000E+00  0.40693E+01
-0.40000E+00  0.34339E+01
-0.50000E+00  0.30372E+01
-0.60000E+00  0.31919E+01
-0.70000E+00  0.33039E+01
-0.80000E+00  0.36982E+01
-0.90000E+00  0.41219E+01
-0.10000E+01  0.44289E+01
-0.11000E+01  0.46727E+01
-0.12000E+01  0.39272E+01
-0.13000E+01  0.44082E+01
-0.14000E+01  0.45613E+01
-0.15000E+01  0.40528E+01
-0.16000E+01  0.42919E+01
-0.17000E+01  0.42236E+01
-0.18000E+01  0.44696E+01
-0.19000E+01  0.45575E+01
-0.20000E+01  0.44063E+01
-0.21000E+01  0.46508E+01
-0.22000E+01  0.44672E+01
-0.23000E+01  0.48079E+01
-0.24000E+01  0.47634E+01
-0.25000E+01  0.48318E+01
-0.26000E+01  0.49820E+01
-0.27000E+01  0.46215E+01
-0.28000E+01  0.47477E+01
-0.29000E+01  0.48714E+01
-0.30000E+01  0.47740E+01
-0.31000E+01  0.47561E+01
-0.32000E+01  0.48637E+01
-0.33000E+01  0.49267E+01
-0.34000E+01  0.48425E+01
-0.35000E+01  0.49133E+01
-0.36000E+01  0.49831E+01
-0.37000E+01  0.47360E+01
-0.38000E+01  0.49478E+01
-0.39000E+01  0.51170E+01
-0.40000E+01  0.49559E+01
-0.41000E+01  0.48692E+01
-0.42000E+01  0.48641E+01
-0.43000E+01  0.48663E+01
-0.44000E+01  0.47873E+01
-0.45000E+01  0.47757E+01
-0.46000E+01  0.48051E+01
-0.47000E+01  0.48405E+01
-0.48000E+01  0.47852E+01
-0.49000E+01  0.49102E+01
-0.50000E+01  0.48204E+01
-0.51000E+01  0.48191E+01
-0.52000E+01  0.47701E+01
-0.53000E+01  0.47602E+01
-0.54000E+01  0.50278E+01
-0.55000E+01  0.49029E+01
-0.56000E+01  0.47968E+01
-0.57000E+01  0.48610E+01
-0.58000E+01  0.50137E+01
-0.59000E+01  0.48411E+01
-0.60000E+01  0.48548E+01
-0.61000E+01  0.48765E+01
-0.62000E+01  0.49594E+01
-0.63000E+01  0.49108E+01
-0.64000E+01  0.48675E+01
-0.65000E+01  0.48033E+01
-0.66000E+01  0.48265E+01
-0.67000E+01  0.48447E+01
-0.68000E+01  0.48528E+01
-0.69000E+01  0.48577E+01
-0.70000E+01  0.48608E+01
-0.71000E+01  0.48632E+01
-0.72000E+01  0.48648E+01
-0.73000E+01  0.48662E+01
-0.74000E+01  0.48388E+01
-0.75000E+01  0.48401E+01
-0.76000E+01  0.48410E+01
-0.77000E+01  0.48417E+01
-0.78000E+01  0.48424E+01
-0.79000E+01  0.48427E+01
-0.80000E+01  0.48432E+01
 zone T = "Var            1 : Predicted",
 0.00000E+00  0.10690E+01
-0.10000E+00  0.10688E+01
-0.20000E+00  0.10693E+01
-0.30000E+00  0.10710E+01
-0.40000E+00  0.10743E+01
-0.50000E+00  0.10801E+01
-0.60000E+00  0.10910E+01
-0.70000E+00  0.11030E+01
-0.80000E+00  0.12859E+01
-0.90000E+00  0.13958E+01
-0.10000E+01  0.15068E+01
-0.11000E+01  0.16403E+01
-0.12000E+01  0.14414E+01
-0.13000E+01  0.16302E+01
-0.14000E+01  0.17086E+01
-0.15000E+01  0.14166E+01
-0.16000E+01  0.16005E+01
-0.17000E+01  0.14913E+01
-0.18000E+01  0.16466E+01
-0.19000E+01  0.16334E+01
-0.20000E+01  0.15498E+01
-0.21000E+01  0.16555E+01
-0.22000E+01  0.15265E+01
-0.23000E+01  0.15860E+01
-0.24000E+01  0.15698E+01
-0.25000E+01  0.15436E+01
-0.26000E+01  0.16597E+01
-0.27000E+01  0.13632E+01
-0.28000E+01  0.14104E+01
